ID,Name,Position,ADP,Team,,Instructions
1068822,Travis Vokolek,TE,,ARI
1313664,Jacolby George,WR,,CAR
1328696,Tyrone Howell,WR,,FA
1232898,Jabari Small,RB,,DET
1108937,Jaret Patterson,RB,,LAC
1049797,Owen Wright,RB,,TB
1122587,Jaelen Gill,WR,,CLE
1213248,Traeshon Holden,WR,,DAL
1231079,Jason Brownlee,WR,,KC
1248782,Silas Bolden,WR,,MIN
507478,Marquise Goodwin,WR,,FA
1060645,Thayer Thomas,WR,,MIN
1446717,Patrick Murtagh,TE,,JAX
824177,Matt Sokol,TE,,BUF
975028,Malik Davis,RB,,DAL
976252,Tre' McKitty,TE,,CLE
838487,Gerald Everett,TE,,FA
1178737,Kyle Ford,WR,,FA
1120347,Chris Blair,WR,,ATL
749681,River Cracraft,WR,,WAS
605325,Jakeem Grant Sr.,WR,,FA
946261,Tanner Conner,TE,,MIA
596417,Phillip Dorsett II,WR,,LV
1325467,Monaray Baldwin,WR,,MIA
1122507,Trent Pennix,RB,,FA
591586,Willie Snead IV,WR,,FA
1132517,Nate Adkins,TE,,DEN
1229765,Jaheim Bell,TE,,NE
1106382,Jeshaun Jones,WR,,MIN
1231681,Jaden Walley,WR,,FA
1252892,Devon Garrison,TE,,FA
877596,Steven Sims,WR,,SEA
1059220,Brandon Smith,WR,,NYJ
1165348,Hank Bachmeier,QB,,FA
608360,Robbie Chosen,WR,,SF
1523471,Tre Stewart,RB,,MIN
1123360,Ty Scott,WR,,FA
1123347,Kobe Lewis,RB,,FA
1049552,Griffin Hebert,WR,,FA
1121845,Deion Smith,RB,,FA
612512,DeAndre Carter,WR,,CLE
867047,Jacques Patrick,RB,,FA
606488,Nick Vannett,TE,,MIN
836347,John Wolford,QB,,JAX
978580,Amari Rodgers,WR,,FA
1163866,Zonovan Knight,RB,,ARI
748554,Laquon Treadwell,WR,,IND
1113487,John Stephens Jr.,TE,,DAL
1112357,Shawn Bowman,TE,,JAX
1313931,Lincoln Sefcik,TE,,FA
1214288,Quinton Cooley,RB,,FA
943189,Trishton Jackson,WR,,ARI
1130213,Ronnie Bell,WR,,DET
1120925,SaRodorick Thompson Jr.,RB,,FA
1215427,Tommy Mellott,QB,,NO
1051232,Hamze El-Zayat,WR,,FA
650974,Nathan Peterman,QB,,FA
1510022,Mike Rigerman,TE,,FA
1164535,Tre Mosley,WR,,FA
1069783,Matt Landers,WR,,TEN
882309,La'Michael Pettway,TE,,FA
691784,C.J. Beathard,QB,,FA
1178557,Joshua Cephus,WR,,JAX
885540,Adam Prentice,RB,,DEN
1130595,Scott Matlock,RB,,LAC
1162606,Austin Stogner,TE,,FA
1214109,Evan Prater,WR,,FA
919462,Jalen Camp,WR,,FA
1068738,Gary Brightwell,RB,,CIN
1140248,Cody Schrader,RB,,LAR
1068199,Braylon Sanders,WR,,WAS
1289220,Zaire Mitchell-Paden,TE,,BAL
1213928,DJ Uiagalelei,QB,,LAC
976428,Anthony McFarland Jr.,RB,,FA
1402136,Rayshon Luke,RB,,FA
1128981,Jashaun Corbin,RB,,ATL
1059585,Princeton Fant,TE,,DAL
1214868,Hudson Card,QB,,FA
143641,Trey Sanders,RB,,FA
1125882,Keaontay Ingram,RB,,KC
1131457,Jacob Saylors,RB,,DET
1161114,Snoop Conner,RB,,FA
1251216,Daniel Jackson,WR,,HOU
1121156,Alec Holler,TE,,FA
1213345,Kendall Milton,RB,,CIN
733744,Wayne Gallman Jr.,RB,,FA
1111498,Reggie Brown,WR,,FA
1057461,Rocky Lombardi,QB,,FA
1123712,James Mitchell,TE,,CAR
1215792,Zach Evans,RB,,NYJ
1214082,Julian Fleming,WR,,FA
606516,Melvin Gordon III,RB,,FA
741447,Tim Boyle,QB,,TEN
1123102,Austin Reed,QB,,CHI
1068165,Shi Smith,WR,,FA
1509961,JJ Laap,WR,,FA
1162601,Trejan Bridges,WR,,FA
1214249,Israel Abanikanda,RB,,GB
1229171,Chandler Morris,QB,,FA
1065138,Peyton Hendershot,TE,,FA
1129513,Malik Knowles,WR,,SF
840691,Rashaad Penny,RB,,FA
877807,Ke'Shawn Vaughn,RB,,SF
1062314,Malik Cunningham,WR,,BAL
879766,John Kelly Jr.,RB,,FA
1049254,Jake Haener,QB,,NO
689689,Pharaoh Brown,TE,,MIA
609496,Allen Robinson II,WR,,FA
842181,Mike Boone,RB,,MIA
1109133,Clayton Tune,QB,,GB
749164,PJ Walker,QB,,FA
1117789,T.J. Luther,WR,,CAR
884567,Jalen Guyton,WR,,FA
1129452,Ben Sims,TE,,GB
1180332,Isaiah Spiller,RB,,FA
823040,Isaiah McKenzie,WR,,FA
1107866,TaMerik Williams,RB,,FA
1163266,Bru McCoy,WR,,FA
924381,Kendric Pryor,WR,,CIN
975387,Isaiah Hodgins,WR,,SF
1120854,Seth Williams,WR,,LV
943841,James Robinson,RB,,FA
1130526,Kevin Austin Jr.,WR,,NO
1214242,Caden Prieskorn,TE,,DEN
820866,Braxton Berrios,WR,,HOU
910380,Kyle Trask,QB,,TB
338280,Case Keenum,QB,,CHI
835443,D'Onta Foreman,RB,,FA
920756,Devin Duvernay,WR,,CHI
837824,Drew Sample,TE,,CIN
880322,Alec Ingold,RB,,MIA
1109731,Blake Whiteheart,TE,,CLE
926280,Dee Eskridge,WR,,MIA
920944,Ben Skowronek,WR,,PIT
883314,Dan Chisena,WR,,CAR
1251513,Cam Grandy,TE,,CIN
591801,Chris Conley,WR,,FA
922040,Charlie Woerner,TE,,ATL
563293,Chris Manhertz,TE,,NYG
1161729,Tyrion Davis-Price,RB,,GB
1121873,Will Mallory,TE,,IND
1161664,Davis Allen,TE,,LAR
922484,Travis Homer,RB,,CHI
1215308,Mason Kinsey,WR,,TEN
1051044,Aaron Shampklin,RB,,MIA
1068724,Raheem Blackshear,RB,,CAR
1167484,Jody Fortson,TE,,FA
1131206,Dallin Holker,TE,,NO
1161661,Anthony Gould,WR,,IND
1059221,Ihmir Smith-Marsette,WR,,NYG
865895,Myles Gaskin,RB,,BAL
1123525,Brycen Tremayne,WR,,CAR
1176432,Isaiah Williams,WR,,CIN
1124199,David Martin-Robinson,TE,,TEN
728021,Geoff Swaim,TE,,FA
910377,Feleipe Franks,TE,,ATL
1214112,Tyler Scott,WR,,CHI
273278,Josh Johnson,QB,,WAS
752665,Ross Dwelley,TE,,SF
214197,Marcedes Lewis,TE,,FA
878371,Joshua Kelley,RB,,FA
915030,Darrynton Evans,RB,,BUF
915066,Reggie Gilliam,RB,,BUF
975829,Sam Ehlinger,QB,,DEN
866216,Brett Rypien,QB,,CIN
911619,Shane Buechele,QB,,BUF
1161818,Kedon Slovis,QB,,ARI
1131204,Jaren Hall,QB,,FA
975816,Jake Fromm,QB,,FA
1109711,Sam Hartman,QB,,WAS
1107584,Adrian Martinez,QB,,SF
546184,Trevor Siemian,QB,,TEN
895714,Luis Perez,QB,,FA
836164,Trace McSorley,QB,,FA
732107,Logan Woodside,QB,,PIT
1052860,Dresser Winn,QB,,LAR
696112,Nate Sudfeld,QB,,SF
821950,Jake Luton,QB,,FA
1107298,Zack Annexstad,QB,,FA
1122502,Devin Leary,QB,,BAL
1125607,Tanner Mordecai,QB,,SF
1228727,Donovan Smith,QB,,FA
1164951,Graham Mertz,QB,,HOU
1287980,Seth Henigan,QB,,JAX
1164137,Jawhar Jordan,RB,,HOU
1062845,Xazavian Valladay,RB,,MIN
1222147,Emani Bailey,RB,,CAR
1214921,Ellis Merriweather,RB,,FA
1128998,Deneric Prince,RB,,NE
1231663,Dillon Johnson,RB,,FA
1069366,Zander Horvath,RB,,FA
911027,Gerrid Doaks,RB,,FA
750097,Matt Breida,RB,,FA
1106992,Lorenzo Lingard,RB,,FA
976450,Mohamed Ibrahim,RB,,FA
1121069,Hassan Hall,RB,,FA
976305,Robert Burns,RB,,FA
1317230,Roman Hemby,RB,,FA
1244207,Jalen Berger,RB,,FA
1226345,Peny Boone,RB,,FA
1225059,Marcus Carroll,RB,,FA
1233292,Nate Noel,RB,,IND
1125599,Drake Stoops,WR,,LAR
1056392,Lance McCutcheon,WR,,PIT
865838,Andre Baccellia,WR,,ARI
1058076,Dennis Houston,WR,,TB
1228586,Danny Gray,WR,,PHI
1131214,Dax Milne,WR,,FA
1128305,Antoine Green,WR,,FA
962484,Ethan Fernea,WR,,FA
602241,DeVante Parker,WR,,FA
867754,Deon Cain,WR,,BUF
1136402,Sam Wiglusz,WR,,FA
1214316,Duece Watts,WR,,FA
1173128,Jalon Calhoun,WR,,FA
1123086,Je'Quan Burton,WR,,FA
1131686,Jadon Janke,WR,,GB
1055267,Kyric McGowan,WR,,FA
1054872,Isaiah Winstead,WR,,FA
976658,Racey McMath,WR,,FA
1067478,Jalen Wayne,WR,,FA
1184077,Shaquan Davis,WR,,FA
1446480,Keilahn Harris,WR,,FA
1109989,Jaray Jenkins,WR,,FA
1120135,Cam Johnson,WR,,FA
1510021,DeAngelo Hardy,WR,,FA
912319,Mathew Sexton,WR,,FA
911710,Austin Mack,WR,,FA
835437,James Washington,WR,,FA
1392077,Brevin Easton,WR,,FA
1107867,Sean Ryan,WR,,FA
1121827,Daniel Arias,WR,,FA
882776,Hakeem Butler,WR,,FA
886740,Deontay Burnett,WR,,FA
1122985,Jacob Copeland,WR,,FA
741292,Greg Ward,WR,,FA
922011,Tyrie Cleveland,WR,,FA
1168960,Ayir Asante,WR,,FA
1129496,Phillip Brooks,WR,,FA
1075002,Daylen Baldwin,WR,,FA
1058681,Justin Hall,WR,,FA
1186796,Isaiah Wooden,WR,,FA
1161677,Joseph Ngata,WR,,FA
1218651,Marcus Rosemy-Jacksaint,WR,,FA
830686,Malik Turner,WR,,SF
746244,Keith Kirkwood,WR,,BAL
1174184,Hayden Hatten,WR,,FA
878911,Andy Isabella,WR,,SF
1052852,Colton Dowell,WR,,TEN
1231735,Tulu Griffin,WR,,GB
1181659,Cornelius Johnson,WR,,GB
920482,Michael Bandy,WR,,DEN
1161426,Makai Polk,WR,,ATL
1132122,Jesse Matthews,WR,,ATL
1108534,Dylan Drummond,WR,,ATL
1114364,Shedrick Jackson,WR,,LV
1168410,Gunner Olszewski,WR,,NYG
920809,Kelvin Harmon,WR,,DAL
920560,Samori Toure,WR,,CHI
828656,Nsimba Webster,WR,,FA
1050230,Tarik Black,WR,,MIA
1129405,Anthony Schwartz,WR,,FA
838415,Tre'Quan Smith,WR,,FA
1176218,Tayvion Robinson,WR,,FA
1125555,Chase Cota,WR,,CLE
1178689,Isaiah Washington,WR,,FA
1118734,David Durden,WR,,FA
830084,Keelan Doss,WR,,FA
1215789,Juice Wells Jr.,WR,,NYG
1327421,Roc Taylor,WR,,PIT
1215044,Kobe Hudson,WR,,CAR
1162602,Theo Wease Jr.,WR,,MIA
1178561,De'Corian Clark,WR,,FA
1170921,Josh Kelly,WR,,DAL
1181656,Giles Jackson,WR,,PHI
1178564,Zakhari Franklin,WR,,LV
1326603,Dorian Singer,WR,,JAX
1161687,Frank Ladson Jr.,WR,,FA
1120490,Sam Pinckney,WR,,FA
1214294,Jahmal Banks,WR,,BAL
1248720,Joey Hobert,WR,,FA
911020,Sean McKeon,TE,,IND
1284057,Bernhard Seikovits,TE,,FA
976973,Dalton Keene,TE,,HOU
1060890,Tanner Taula,TE,,TB
1125739,Cameron Latu,TE,,PHI
882436,Michael Jacobson,TE,,NO
1172752,Treyton Welch,TE,,NO
976393,Dominique Dafney,TE,,CAR
880123,Lawrence Cager,TE,,WAS
881048,Tyree Jackson,TE,,WAS
1122692,Cole Turner,TE,,WAS
1180363,Neal Johnson,TE,,NYJ
919456,Trevon Wesco,TE,,FA
1120247,Izaiah Gathings,TE,,FA
1131681,Zach Heins,TE,,FA
883079,Zach Gentry,TE,,FA
913155,Cole Fotheringham,TE,,NE
838318,Chris Myarick,TE,,MIA
913368,Miller Forristall,TE,,FA
836094,Tommy Sweeney,TE,,FA
885029,Noah Togiai,TE,,FA
1178413,Isaac Rex,TE,,FA
1176936,Mason Fairchild,TE,,FA
875649,Donald Parham Jr.,TE,,PIT
1050233,Ben Mason,TE,,FA
1161082,Trey Knox,TE,,FA
1115470,Johnny Lumpkin,TE,,GB
1124355,Messiah Swinson,TE,,GB
866174,Tyler Davis,TE,,FA
1107326,Thomas Yassmin,TE,,LAC
1127066,McCallan Castles,TE,,LAR
885940,Giovanni Ricci,TE,,MIN
1122847,Jordan Murray,TE,,CHI
1123364,Joel Wilson,TE,,CHI
881697,Stephen Carlson,TE,,CHI
1180294,Hayden Rucci,TE,,MIA
977636,Sage Surratt,TE,,FA
912698,Josh Pederson,TE,,FA
974631,Curtis Hodges,TE,,FA
840531,Kevin Rader,TE,,FA
1123999,Blake Watson,TE,,FA
1108004,Brant Kuithe,TE,,FA
1287639,Jake Briningstool,TE,,KC
1182649,Jackson Hawes,TE,,BUF
1286173,Moliki Matavao,TE,,NO
1287258,Gavin Bartholomew,TE,,MIN
1223744,Rivaldo Fairweather,TE,,DAL
1214088,Gee Scott Jr.,TE,,NE
1173266,Evan Hull,RB,,PIT
1079304,Troy Hairston,RB,,CLE
1161897,D.J. Williams,RB,,TB
824428,Andrew Beck,RB,,NYJ
944379,Avery Williams,RB,,PHI
1172173,Keilan Robinson,RB,,PHI
658447,Zach Pascal,WR,,NYG
912596,Jalen Virgil,WR,,BUF
1176733,Jared Wayne,WR,,HOU
1386002,Kaden Davis,WR,,CLE
1384869,Dareke Young,WR,,SEA
837087,Tom Kennedy,WR,,DET
606551,Chris Moore,WR,,WAS
883312,Irvin Charles,WR,,NYJ
652520,Alex Erickson,WR,,FA
923834,Dez Fitzpatrick,WR,,LAC
1120937,Bryce Ford-Wheaton,WR,,NYG
1170916,Jalen Cropper,WR,,DAL
886243,Maurice Alexander,WR,,CHI
1120915,Erik Ezukanma,WR,,JAX
944428,Irv Smith Jr.,TE,,HOU
1128538,Teagan Quitoriano,TE,,ATL
1113381,Brenden Bates,TE,,CLE
911239,Ko Kieft,TE,,TB
767297,Anthony Firkser,TE,,FA
1049792,Nick Muse,TE,,PHI
555648,Jordan Matthews,TE,,FA
910808,Stephen Sullivan,TE,,FA
885394,Mitchell Wilcox,TE,,FA
846264,Parker Hesse,TE,,FA
820601,Jakob Johnson,TE,,HOU
1108526,Thomas Odukoya,TE,,TEN
1166045,Nikola Kalinic,TE,,ATL
1125589,Brayden Willis,TE,,SF
1121863,Jack Westover,TE,,NE
1169424,Jha'Quan Jackson,WR,,TEN
912061,Cedrick Wilson Jr.,WR,,NO
747906,John Ross III,WR,,FA
877913,James Proche II,WR,,TEN
910766,Anthony Brown Jr.,QB,,FA
866112,Stanley Morgan Jr.,WR,,FA
866973,David Sills V,WR,,ATL
920077,Albert Okwuegbunam Jr.,TE,,LV
1287588,CJ Dippre,TE,,NE
1057725,Carlos Washington Jr.,RB,,ATL
884943,Trenton Irwin,WR,,JAX
477386,Jack Doyle,TE,,FA
880146,Nyheim Miller-Hines,RB,,LAC
1177742,Dylan Leonard,TE,,FA
589991,Jarvis Landry,WR,,FA
884553,Miles Boykin,WR,,CHI
1050234,Donovan Peoples-Jones,WR,,NO
1062033,Charleston Rambo,WR,,FA
913546,Cornell Powell,WR,,HOU
1071823,Josh Ali,WR,,FA
910431,N'Keal Harry,TE,,FA
833514,Cody Thompson,WR,,FA
884044,Derrick Gore,RB,,FA
604908,Damiere Byrd,WR,,FA
749635,Boston Scott,RB,,FA
924018,Kaden Smith,TE,,FA
380960,Ryan Tannehill,QB,,FA
463393,Blaine Gabbert,QB,,FA
1412326,Kameron Johnson,WR,,TB
1108842,Andrew Peasley,QB,,FA
1130621,Chevan Cordeiro,QB,,FA
1478251,Peewee Jarrett,QB,,FA
1127050,Colby Suits,QB,,FA
1106973,Ben Bryant,QB,,FA
1110873,Casey Bauman,QB,,FA
1125063,John Paddock,QB,,FA
1168733,Grant Gunnell,QB,,FA
1400553,Kevin Jennings,QB,,FA
1213897,Garrett Greene,QB,,TB
1176439,Collin Schlee,QB,,FA
1171109,Grayson McCall,QB,,FA
1107008,Ricky Person Jr.,RB,,FA
823811,Nick Bawden,RB,,FA
1127107,Markese Stepp,RB,,FA
1125087,Jarveon Howard,RB,,FA
1213909,Demarkcus Bowman,RB,,FA
1163998,Jam Griffin,RB,,FA
1213794,Seth McGowan,RB,,FA
1214023,Sevion Morrison,RB,,FA
1161730,John Emery Jr.,RB,,FA
1174735,Marcus Major Jr.,RB,,BAL
1213908,Ajou Ajou,WR,,IND
1136395,Xavier Johnson,WR,,HOU
1115902,Tanner Knue,WR,,FA
1179618,Jaaron Hayek,WR,,KC
1510975,Cole Burgess,WR,,CIN
1058767,Ontaria Wilson,WR,,NYJ
602091,Martavis Bryant,WR,,FA
1513992,David Wallis,WR,,FA
1121846,Dimitri Stanley,WR,,FA
1051985,Mike Harley Jr.,WR,,FA
1163988,Ahmarean Brown,WR,,FA
910805,Marcus Simms,WR,,FA
1408823,Jelani Baker,WR,,FA
1443386,Leon Johnson,WR,,FA
935156,Kwamie Lassiter II,WR,,FA
865567,Tyron Billy-Johnson,WR,,FA
976657,Jontre Kirklin,WR,,FA
1514233,Derek Slywka,WR,,FA
1509800,Kyle Sheets,WR,,FA
1185140,OJ Hiliare,WR,,FA
1180368,Peter LeBlanc,WR,,FA
1178073,Lincoln Victor,WR,,FA
1509833,Wayne Ruby,WR,,FA
1167009,Corey Crooms Jr.,WR,,FA
1214220,Cole Burgess,WR,,FA
1323916,J.Michael Sturdivant,WR,,FA
1129719,Talik Keaton,WR,,FA
1227767,Sam Brown Jr.,WR,,GB
1243088,Xzavier Henderson,WR,,FA
1229370,Rashod Owens,WR,,CIN
1172039,Dominick Blaylock,WR,,FA
1214733,Corey Rucker,WR,,FA
1232572,Chris Tyree,WR,,NO
1130004,Qadir Ismail,TE,,NYG
1122649,Henry Pearson,TE,,FA
910567,Hunter Kampmoyer,TE,,FA
1149190,Riley Sharp,TE,,FA
1118329,Steven Stilianos,TE,,DET
1124626,Geor'Quarius Spivey,TE,,KC
1133151,Marshel Martin IV,TE,,FA
1285958,Robbie Ouzts,TE,,SEA
1223042,Stevo Klotz,TE,,LAC
1242787,Cam Miller,QB,,LV
1231431,Caleb Lohner,TE,,DEN
1326964,Junior Bergen,WR,,SF
1222139,Dontae Fleming,WR,,MIN
1225057,Robert Lewis,WR,,MIN
1232249,Colin Granger,TE,,FA
1581232,Jordan Petaia,TE,,LAC
1277932,Joaquin Davis,WR,,DEN
1169263,Chandler Brayboy,WR,,JAX
1270617,JJ Galbreath,TE,,PIT
1171816,Connor Bazelak,QB,,TB
